NODE_38_length_249464_cov_14.5.g7341.t1_1	tr|A0A7H8QN87|A0A7H8QN87_TALRU	28.571	112	69	2	8	108	462	573	0.73	31.6
NODE_38_length_249464_cov_14.5.g7342.t1_1	tr|A0A225ADN0|A0A225ADN0_9EURO	97.908	478	10	0	1	478	1	478	0.0	972
NODE_38_length_249464_cov_14.5.g7343.t1_1	tr|A0A225ABB1|A0A225ABB1_9EURO	97.221	1763	32	1	1	1746	1	1763	0.0	3557
NODE_38_length_249464_cov_14.5.g7344.t1_1	tr|A0A093Y6W1|A0A093Y6W1_TALMA	30.769	104	62	3	199	297	606	704	1.7	34.7
NODE_38_length_249464_cov_14.5.g7345.t1_1	tr|B8M2Y1|B8M2Y1_TALSN	71.594	1123	258	15	3	1086	6	1106	0.0	1573
NODE_38_length_249464_cov_14.5.g7346.t1_1	tr|A0A225AR91|A0A225AR91_9EURO	96.680	482	16	0	1	482	1	482	0.0	981
NODE_38_length_249464_cov_14.5.g7347.t1_1	tr|A0AAD4PSJ3|A0AAD4PSJ3_9EURO	75.410	122	22	2	18	131	1	122	5.55e-54	179
NODE_38_length_249464_cov_14.5.g7348.t1_1	tr|A0A225AM14|A0A225AM14_9EURO	94.466	759	34	4	1	758	1	752	0.0	1465
NODE_38_length_249464_cov_14.5.g7349.t1_1	tr|A0A225ANG5|A0A225ANG5_9EURO	98.251	629	9	2	1	629	1	627	0.0	1257
NODE_38_length_249464_cov_14.5.g7350.t1_1	tr|R4TX36|R4TX36_TALMA	29.730	74	49	2	88	158	417	490	2.4	30.8
NODE_38_length_249464_cov_14.5.g7351.t1_1	tr|A0A225ADF9|A0A225ADF9_9EURO	87.385	325	34	3	6	324	41	364	0.0	521
NODE_38_length_249464_cov_14.5.g7352.t1_1	tr|A0A225AB45|A0A225AB45_9EURO	79.080	674	101	11	1	657	1	651	0.0	1012
NODE_38_length_249464_cov_14.5.g7353.t1_1	tr|A0AAD4L1E3|A0AAD4L1E3_9EURO	29.787	47	32	1	31	77	477	522	1.2	29.3
NODE_38_length_249464_cov_14.5.g7354.t1_1	tr|A0A225A6F3|A0A225A6F3_9EURO	58.661	433	139	6	1	428	1	398	6.33e-168	479
NODE_38_length_249464_cov_14.5.g7355.t1_1	tr|A0A225ANP9|A0A225ANP9_9EURO	84.884	1601	202	11	210	1792	5	1583	0.0	2516
NODE_38_length_249464_cov_14.5.g7356.t1_1	tr|B8LVD0|B8LVD0_TALSN	30.000	90	53	2	278	357	464	553	0.81	34.7
NODE_38_length_249464_cov_14.5.g7357.t1_1	tr|A0A0U1M403|A0A0U1M403_TALIS	47.039	304	153	6	3	301	2	302	7.18e-92	276
NODE_38_length_249464_cov_14.5.g7358.t1_1	tr|A0A225ANE5|A0A225ANE5_9EURO	90.725	593	47	1	1	593	1	585	0.0	1102
NODE_38_length_249464_cov_14.5.g7359.t1_1	tr|A0A0U1LLI1|A0A0U1LLI1_TALIS	36.957	46	27	1	3	48	43	86	3.8	28.5
NODE_38_length_249464_cov_14.5.g7360.t1_1	tr|A0A225AB28|A0A225AB28_9EURO	78.161	261	43	5	1	255	26	278	3.13e-136	386
NODE_38_length_249464_cov_14.5.g7361.t1_1	tr|A0A225AMB2|A0A225AMB2_9EURO	95.007	701	35	0	1	701	1	701	0.0	1361
NODE_38_length_249464_cov_14.5.g7362.t1_1	tr|A0A225A635|A0A225A635_9EURO	88.668	503	53	2	1	502	365	864	0.0	927
NODE_38_length_249464_cov_14.5.g7363.t1_1	tr|B6QHP7|B6QHP7_TALMQ	33.333	57	33	1	47	103	148	199	2.0	29.6
NODE_38_length_249464_cov_14.5.g7364.t1_1	tr|A0A225A6M9|A0A225A6M9_9EURO	81.022	411	70	4	1	404	1	410	0.0	663
NODE_38_length_249464_cov_14.5.g7365.t1_1	tr|A0AAD4KHN8|A0AAD4KHN8_9EURO	34.483	58	36	2	48	103	250	307	0.26	33.5
NODE_38_length_249464_cov_14.5.g7366.t1_1	tr|A0A225A6C6|A0A225A6C6_9EURO	94.274	489	27	1	5	493	85	572	0.0	916
NODE_38_length_249464_cov_14.5.g7367.t1_1	tr|A0A225A861|A0A225A861_9EURO	81.526	498	76	7	1	493	6	492	0.0	767
NODE_38_length_249464_cov_14.5.g7368.t1_1	tr|A0A225AGC4|A0A225AGC4_9EURO	85.449	646	66	5	4	649	2	619	0.0	1092
NODE_38_length_249464_cov_14.5.g7369.t1_1	tr|A0A225A6B8|A0A225A6B8_9EURO	85.633	529	47	5	1	523	1	506	0.0	870
NODE_38_length_249464_cov_14.5.g7370.t1_1	tr|A0A225AKK2|A0A225AKK2_9EURO	83.696	276	45	0	64	339	13	288	4.52e-170	487
NODE_38_length_249464_cov_14.5.g7371.t1_1	tr|A0A225A6M0|A0A225A6M0_9EURO	82.095	525	90	1	12	536	19	539	0.0	890
NODE_38_length_249464_cov_14.5.g7372.t1_1	tr|A0A225ARH9|A0A225ARH9_9EURO	78.445	283	31	6	1	270	1	266	5.77e-126	378
NODE_38_length_249464_cov_14.5.g7373.t1_1	tr|A0AAD4KR19|A0AAD4KR19_9EURO	44.231	52	27	1	25	74	59	110	1.7	29.3
NODE_38_length_249464_cov_14.5.g7374.t1_1	tr|A0A225ANM0|A0A225ANM0_9EURO	96.804	438	13	1	2	439	3	439	0.0	872
NODE_38_length_249464_cov_14.5.g7375.t1_1	tr|A0A225ALZ3|A0A225ALZ3_9EURO	89.293	523	45	4	8	521	4	524	0.0	888
NODE_38_length_249464_cov_14.5.g7376.t1_1	tr|A0A225AR74|A0A225AR74_9EURO	90.726	992	88	2	22	1013	27	1014	0.0	1815
NODE_38_length_249464_cov_14.5.g7377.t1_1	tr|A0A225A6E6|A0A225A6E6_9EURO	94.444	216	6	1	1	210	1	216	5.48e-145	404
NODE_38_length_249464_cov_14.5.g7378.t1_1	tr|A0A225AM74|A0A225AM74_9EURO	77.508	658	117	9	1	631	1	654	0.0	1014
NODE_38_length_249464_cov_14.5.g7379.t1_1	tr|B8MA00|B8MA00_TALSN	89.036	529	58	0	1	529	1	529	0.0	976
NODE_38_length_249464_cov_14.5.g7380.t1_1	tr|A0A225ADF2|A0A225ADF2_9EURO	86.755	604	73	3	5	604	1233	1833	0.0	1080
NODE_38_length_249464_cov_14.5.g7381.t1_1	tr|A0A225ADF2|A0A225ADF2_9EURO	83.400	500	69	6	4	493	704	1199	0.0	793
NODE_38_length_249464_cov_14.5.g7382.t1_1	tr|A0A225ADF2|A0A225ADF2_9EURO	91.024	713	63	1	1	712	1	713	0.0	1375
NODE_38_length_249464_cov_14.5.g7383.t1_1	tr|A0A225AG35|A0A225AG35_9EURO	93.195	676	44	2	1	676	1	674	0.0	1232
NODE_38_length_249464_cov_14.5.g7384.t1_1	tr|A0A225AK92|A0A225AK92_9EURO	88.325	848	76	9	1	844	1	829	0.0	1339
NODE_38_length_249464_cov_14.5.g7385.t1_1	tr|B6QGA1|B6QGA1_TALMQ	37.143	70	40	2	78	147	80	145	0.078	35.4
NODE_38_length_249464_cov_14.5.g7386.t1_1	tr|A0A0U1M152|A0A0U1M152_TALIS	32.468	77	31	2	6	61	604	680	1.6	31.6
NODE_38_length_249464_cov_14.5.g7387.t1_1	tr|A0A7H8R874|A0A7H8R874_TALRU	42.857	56	24	2	237	287	30	82	0.61	34.7
NODE_38_length_249464_cov_14.5.g7388.t1_1	tr|A0A225A7Y1|A0A225A7Y1_9EURO	96.429	644	23	0	1	644	1	644	0.0	1302
NODE_38_length_249464_cov_14.5.g7389.t1_1	tr|A0A225A643|A0A225A643_9EURO	90.943	1877	108	12	1	1825	1	1867	0.0	3447
NODE_38_length_249464_cov_14.5.g7390.t1_1	tr|A0A6V8H0S8|A0A6V8H0S8_TALPI	31.111	90	44	4	48	132	445	521	0.44	32.3
NODE_38_length_249464_cov_14.5.g7391.t1_1	tr|A0A225ANS0|A0A225ANS0_9EURO	98.122	213	4	0	1	213	1	213	2.63e-155	430
NODE_38_length_249464_cov_14.5.g7392.t1_1	tr|A0A225ARI6|A0A225ARI6_9EURO	29.577	71	48	1	94	164	381	449	1.9	30.8
NODE_38_length_249464_cov_14.5.g7393.t1_1	tr|A0A093V7T2|A0A093V7T2_TALMA	90.241	748	69	3	1	747	1	745	0.0	1306
NODE_38_length_249464_cov_14.5.g7394.t1_1	tr|A0A225A866|A0A225A866_9EURO	77.399	323	58	5	1	314	1	317	3.16e-166	466
NODE_38_length_249464_cov_14.5.g7395.t1_1	tr|A0A225AKL1|A0A225AKL1_9EURO	89.146	995	98	3	10	1004	1	985	0.0	1616
NODE_38_length_249464_cov_14.5.g7396.t1_1	tr|A0A6V8H2E4|A0A6V8H2E4_TALPI	73.608	413	107	1	6	418	93	503	0.0	640
NODE_38_length_249464_cov_14.5.g7397.t1_1	tr|A0A364KNH8|A0A364KNH8_TALAM	55.121	537	236	3	4	536	14	549	0.0	573
NODE_38_length_249464_cov_14.5.g7398.t1_1	tr|A0AAD4L8C5|A0AAD4L8C5_9EURO	48.015	529	262	5	27	551	13	532	9.88e-157	460
NODE_38_length_249464_cov_14.5.g7399.t1_1	tr|A0A1Q5QBB0|A0A1Q5QBB0_9EURO	57.904	544	202	6	8	550	2	519	0.0	640
NODE_38_length_249464_cov_14.5.g7400.t1_1	tr|A0AAD4PTF2|A0AAD4PTF2_9EURO	27.941	408	230	17	44	415	9	388	5.77e-27	113
NODE_38_length_249464_cov_14.5.g7401.t1_1	tr|A0A364KZI2|A0A364KZI2_TALAM	30.612	49	34	0	96	144	1040	1088	1.7	30.4
NODE_38_length_249464_cov_14.5.g7402.t1_1	tr|A0A364L3H5|A0A364L3H5_TALAM	81.025	527	99	1	11	537	13	538	0.0	882
NODE_38_length_249464_cov_14.5.g7403.t1_1	tr|B8MM93|B8MM93_TALSN	40.000	35	16	1	85	114	1007	1041	4.4	30.8
NODE_38_length_249464_cov_14.5.g7404.t1_1	tr|A0A225ACQ4|A0A225ACQ4_9EURO	68.345	139	44	0	1	139	1	139	1.39e-66	199
NODE_38_length_249464_cov_14.5.g7405.t1_1	tr|A0A225ARJ0|A0A225ARJ0_9EURO	83.717	651	101	3	1	647	1	650	0.0	1062
NODE_38_length_249464_cov_14.5.g7406.t1_1	tr|A0A225B4K7|A0A225B4K7_9EURO	70.472	254	73	2	1	253	1	253	5.39e-126	359
NODE_38_length_249464_cov_14.5.g7407.t1_1	tr|B8MHH4|B8MHH4_TALSN	92.834	307	22	0	1	307	53	359	0.0	606
NODE_38_length_249464_cov_14.5.g7408.t1_1	tr|B8MHH3|B8MHH3_TALSN	90.607	511	48	0	1	511	1	511	0.0	886
NODE_38_length_249464_cov_14.5.g7409.t1_1	tr|A0A225ABD0|A0A225ABD0_9EURO	86.432	597	73	2	1	589	1	597	0.0	990
NODE_38_length_249464_cov_14.5.g7410.t1_1	tr|B6QAT0|B6QAT0_TALMQ	81.193	218	41	0	81	298	1	218	3.95e-132	375
NODE_38_length_249464_cov_14.5.g7411.t1_1	tr|A0A225AB19|A0A225AB19_9EURO	89.729	1772	173	5	1	1766	383	2151	0.0	3048
NODE_39_length_239659_cov_14.8.g7412.t1_1	tr|A0A225AB29|A0A225AB29_9EURO	97.217	575	15	1	1	575	1	574	0.0	1127
NODE_39_length_239659_cov_14.8.g7413.t1_1	tr|A0A225AB21|A0A225AB21_9EURO	95.442	1075	48	1	1	1074	1	1075	0.0	2100
NODE_39_length_239659_cov_14.8.g7414.t1_1	tr|A0A364L1K2|A0A364L1K2_TALAM	76.277	274	33	3	1	263	1	253	1.61e-145	409
NODE_39_length_239659_cov_14.8.g7415.t1_1	tr|A0A225ACD5|A0A225ACD5_9EURO	85.030	167	19	5	1	165	1	163	3.91e-89	258
NODE_39_length_239659_cov_14.8.g7416.t1_1	tr|A0A225AAM5|A0A225AAM5_9EURO	88.914	442	48	1	1	442	1	441	0.0	776
NODE_39_length_239659_cov_14.8.g7417.t1_1	tr|A0A225AG52|A0A225AG52_9EURO	92.132	394	31	0	1	394	1	394	0.0	702
NODE_39_length_239659_cov_14.8.g7418.t1_1	tr|A0A225AIP8|A0A225AIP8_9EURO	92.019	426	34	0	1	426	66	491	0.0	771
NODE_39_length_239659_cov_14.8.g7419.t1_1	tr|A0A225AUN7|A0A225AUN7_9EURO	80.347	519	102	0	87	605	37	555	0.0	864
NODE_39_length_239659_cov_14.8.g7420.t1_1	tr|A0AAD4KS94|A0AAD4KS94_9EURO	31.250	80	49	3	38	113	570	647	0.25	34.3
NODE_39_length_239659_cov_14.8.g7421.t1_1	tr|B6Q2X2|B6Q2X2_TALMQ	47.240	1522	653	24	45	1483	26	1480	0.0	1344
NODE_39_length_239659_cov_14.8.g7422.t1_1	tr|A0AAD4Q1T5|A0AAD4Q1T5_9EURO	57.917	240	83	5	1	226	1	236	1.90e-80	244
NODE_39_length_239659_cov_14.8.g7423.t1_1	tr|A0AAD4L542|A0AAD4L542_9EURO	44.737	76	28	2	140	203	119	192	5.57e-11	61.2
NODE_39_length_239659_cov_14.8.g7424.t1_1	tr|A0A225AD59|A0A225AD59_9EURO	77.465	284	64	0	1	284	1	284	1.38e-164	459
NODE_39_length_239659_cov_14.8.g7425.t1_1	tr|A0A225AX93|A0A225AX93_9EURO	87.234	282	33	3	1	282	426	704	5.19e-153	445
NODE_39_length_239659_cov_14.8.g7426.t1_1	tr|A0A225AA83|A0A225AA83_9EURO	93.878	98	6	0	1	98	40	137	2.38e-65	194
NODE_39_length_239659_cov_14.8.g7427.t1_1	tr|A0A225AGF3|A0A225AGF3_9EURO	85.128	390	50	6	1	387	1	385	1.32e-161	460
NODE_39_length_239659_cov_14.8.g7428.t1_1	tr|A0A225ALW3|A0A225ALW3_9EURO	96.748	246	8	0	1	246	1	246	1.95e-177	488
NODE_39_length_239659_cov_14.8.g7429.t1_1	tr|A0A225AUU9|A0A225AUU9_9EURO	91.803	488	35	3	1	488	1	483	0.0	833
NODE_39_length_239659_cov_14.8.g7430.t1_1	tr|A0A225AWJ4|A0A225AWJ4_9EURO	93.902	246	15	0	1	246	1	246	1.91e-168	469
NODE_39_length_239659_cov_14.8.g7431.t1_1	tr|A0A093VDA3|A0A093VDA3_TALMA	29.078	141	84	6	108	245	842	969	0.35	35.0
NODE_39_length_239659_cov_14.8.g7432.t1_1	tr|A0A225AI22|A0A225AI22_9EURO	58.750	320	112	8	7	309	60	376	5.63e-98	316
NODE_39_length_239659_cov_14.8.g7433.t1_1	tr|A0A478EA61|A0A478EA61_TALPI	74.199	593	141	2	1	581	1	593	0.0	912
NODE_39_length_239659_cov_14.8.g7434.t1_1	tr|A0AAD4L3B4|A0AAD4L3B4_9EURO	77.614	612	115	4	1	590	1	612	0.0	970
NODE_39_length_239659_cov_14.8.g7435.t1_1	tr|A0A225ASB6|A0A225ASB6_9EURO	80.381	367	72	0	396	762	1	367	0.0	593
NODE_39_length_239659_cov_14.8.g7436.t1_1	tr|A0A225AKV5|A0A225AKV5_9EURO	93.974	531	29	3	1	531	1	528	0.0	1021
NODE_39_length_239659_cov_14.8.g7437.t1_1	tr|A0A225AI15|A0A225AI15_9EURO	92.821	585	39	3	1	585	737	1318	0.0	1097
NODE_39_length_239659_cov_14.8.g7438.t1_1	tr|A0A225AI15|A0A225AI15_9EURO	93.010	701	49	0	1	701	1	701	0.0	1315
NODE_39_length_239659_cov_14.8.g7439.t1_1	tr|A0A225ACG2|A0A225ACG2_9EURO	90.382	759	70	2	45	801	1	758	0.0	1388
NODE_39_length_239659_cov_14.8.g7440.t1_1	tr|A0A225AAP8|A0A225AAP8_9EURO	77.925	829	111	5	1	829	1	757	0.0	1260
NODE_39_length_239659_cov_14.8.g7441.t1_1	tr|A0A225ATN8|A0A225ATN8_9EURO	91.720	930	70	3	1	923	1	930	0.0	1638
NODE_39_length_239659_cov_14.8.g7442.t1_1	tr|A0A225AAY1|A0A225AAY1_9EURO	78.138	247	21	2	53	299	37	250	2.74e-140	397
NODE_39_length_239659_cov_14.8.g7443.t1_1	tr|A0A225AM30|A0A225AM30_9EURO	98.643	221	3	0	1	221	1	221	2.53e-158	438
NODE_39_length_239659_cov_14.8.g7444.t1_1	tr|A0A225AFY4|A0A225AFY4_9EURO	90.536	560	44	4	1	555	1	556	0.0	972
NODE_39_length_239659_cov_14.8.g7445.t1_1	tr|A0A225AUH4|A0A225AUH4_9EURO	88.011	367	37	1	1	360	1	367	0.0	677
NODE_39_length_239659_cov_14.8.g7446.t1_1	tr|A0A093Y1A3|A0A093Y1A3_TALMA	74.447	1718	332	18	1	1675	1	1654	0.0	2513
NODE_39_length_239659_cov_14.8.g7447.t1_1	tr|A0A225AC92|A0A225AC92_9EURO	76.335	693	125	10	283	967	1	662	0.0	1029
NODE_39_length_239659_cov_14.8.g7448.t1_1	tr|A0A7H8QW37|A0A7H8QW37_TALRU	60.000	165	45	2	1	145	1	164	2.62e-59	188
NODE_39_length_239659_cov_14.8.g7449.t1_1	tr|A0AAD4Q6F2|A0AAD4Q6F2_9EURO	74.324	888	164	17	1	833	1	879	0.0	1306
NODE_39_length_239659_cov_14.8.g7450.t1_1	tr|A0A1Q5Q992|A0A1Q5Q992_9EURO	75.829	211	51	0	2	212	39	249	4.85e-116	332
NODE_39_length_239659_cov_14.8.g7451.t1_1	tr|A0AAD4Q6S9|A0AAD4Q6S9_9EURO	73.800	500	109	4	1	479	1	499	0.0	745
NODE_39_length_239659_cov_14.8.g7452.t1_1	tr|A0A225AV43|A0A225AV43_9EURO	76.712	146	30	2	1	143	1	145	3.98e-57	181
NODE_39_length_239659_cov_14.8.g7453.t1_1	tr|A0A225AJ83|A0A225AJ83_9EURO	94.016	1337	78	2	1	1337	1	1335	0.0	2456
NODE_39_length_239659_cov_14.8.g7454.t1_1	tr|A0A225AGK7|A0A225AGK7_9EURO	77.358	159	36	0	2	160	28	186	2.41e-89	259
NODE_39_length_239659_cov_14.8.g7455.t1_1	tr|A0A0U1LVC9|A0A0U1LVC9_TALIS	42.308	26	15	0	106	131	125	150	9.6	28.1
NODE_39_length_239659_cov_14.8.g7456.t1_1	tr|A0A225ABG0|A0A225ABG0_9EURO	89.762	420	39	3	1	420	1	416	0.0	762
NODE_39_length_239659_cov_14.8.g7457.t1_1	tr|A0A225AIE8|A0A225AIE8_9EURO	90.776	683	62	1	1	683	2	683	0.0	1289
NODE_39_length_239659_cov_14.8.g7458.t1_1	tr|A0A225AQX6|A0A225AQX6_9EURO	87.447	701	77	4	1	693	1	698	0.0	1176
NODE_39_length_239659_cov_14.8.g7459.t1_1	tr|A0A225ASU2|A0A225ASU2_9EURO	96.024	327	12	1	1	327	1	326	0.0	648
NODE_39_length_239659_cov_14.8.g7460.t1_1	tr|A0A225AUD3|A0A225AUD3_9EURO	97.000	500	11	1	1	500	1	496	0.0	986
NODE_39_length_239659_cov_14.8.g7461.t1_1	tr|A0A225AG00|A0A225AG00_9EURO	91.966	1170	90	4	1	1170	1	1166	0.0	2216
NODE_39_length_239659_cov_14.8.g7462.t1_1	tr|A0A225B302|A0A225B302_9EURO	76.471	221	48	1	320	536	24	244	6.25e-113	350
NODE_39_length_239659_cov_14.8.g7463.t1_1	tr|L8B2L5|L8B2L5_TALPU	87.541	305	36	1	319	623	2118	2420	2.73e-174	549
NODE_39_length_239659_cov_14.8.g7464.t1_1	tr|A0A225AFJ1|A0A225AFJ1_9EURO	87.283	920	113	3	1	919	1	917	0.0	1633
NODE_39_length_239659_cov_14.8.g7465.t1_1	tr|A0A225AAZ4|A0A225AAZ4_9EURO	81.333	1125	182	4	1	1121	1	1101	0.0	1780
NODE_39_length_239659_cov_14.8.g7466.t1_1	tr|A0A225ACI0|A0A225ACI0_9EURO	93.252	489	32	1	1	488	1	489	0.0	938
NODE_39_length_239659_cov_14.8.g7467.t1_1	tr|A0A225AAR2|A0A225AAR2_9EURO	90.287	1081	100	4	1	1079	1	1078	0.0	1853
NODE_39_length_239659_cov_14.8.g7468.t1_1	tr|A0A225AX52|A0A225AX52_9EURO	88.982	717	64	3	1	711	1	708	0.0	1285
NODE_39_length_239659_cov_14.8.g7469.t1_1	tr|A0A225ALF5|A0A225ALF5_9EURO	85.520	221	27	3	1	218	1	219	1.70e-121	352
NODE_39_length_239659_cov_14.8.g7470.t1_1	tr|A0A225AGN0|A0A225AGN0_9EURO	99.269	821	6	0	1	821	1	821	0.0	1663
NODE_39_length_239659_cov_14.8.g7471.t1_1	tr|A0A7H8QVD9|A0A7H8QVD9_TALRU	32.692	52	28	2	56	102	622	671	9.6	30.0
NODE_39_length_239659_cov_14.8.g7472.t1_1	tr|A0A225AT07|A0A225AT07_9EURO	88.320	1113	129	1	1	1112	1	1113	0.0	2009
NODE_39_length_239659_cov_14.8.g7473.t1_1	tr|A0A093VM01|A0A093VM01_TALMA	36.585	41	26	0	30	70	775	815	1.4	30.0
NODE_39_length_239659_cov_14.8.g7474.t1_1	tr|A0A225ALE5|A0A225ALE5_9EURO	93.639	393	25	0	1	393	1	393	0.0	744
NODE_39_length_239659_cov_14.8.g7475.t1_1	tr|A0A225ASY5|A0A225ASY5_9EURO	94.340	424	24	0	1	424	1	424	0.0	822
NODE_39_length_239659_cov_14.8.g7476.t1_1	tr|A0A225ABH3|A0A225ABH3_9EURO	84.300	293	46	0	39	331	2	294	0.0	516
NODE_39_length_239659_cov_14.8.g7477.t1_1	tr|A0A225ABB3|A0A225ABB3_9EURO	90.658	471	43	1	1	471	1	470	0.0	836
NODE_39_length_239659_cov_14.8.g7478.t1_1	tr|A0A225AU08|A0A225AU08_9EURO	84.565	609	91	3	1	609	29	634	0.0	1050
NODE_39_length_239659_cov_14.8.g7479.t1_1	tr|A0A225AI47|A0A225AI47_9EURO	86.219	283	34	2	16	298	20	297	5.19e-145	410
NODE_39_length_239659_cov_14.8.g7480.t1_1	tr|A0A478EB63|A0A478EB63_TALPI	64.655	464	132	10	469	921	3	445	7.11e-179	526
NODE_39_length_239659_cov_14.8.g7481.t1_1	tr|A0A225AQL5|A0A225AQL5_9EURO	98.913	184	2	0	1	184	1	184	1.52e-137	382
NODE_39_length_239659_cov_14.8.g7482.t1_1	tr|A0A225AKY0|A0A225AKY0_9EURO	90.599	734	50	6	1	730	1	719	0.0	1249
NODE_39_length_239659_cov_14.8.g7484.t1_1	tr|A0A364LDN0|A0A364LDN0_TALAM	30.631	111	63	3	169	278	34	131	1.4	32.7
NODE_39_length_239659_cov_14.8.g7485.t1_1	tr|A0A225AAC8|A0A225AAC8_9EURO	63.784	370	94	5	1	356	1	344	3.46e-101	329
NODE_39_length_239659_cov_14.8.g7486.t1_1	tr|A0A364KUZ1|A0A364KUZ1_TALAM	45.089	224	118	3	253	474	76	296	6.35e-54	184
NODE_39_length_239659_cov_14.8.g7487.t1_1	tr|A0A0U1LYA5|A0A0U1LYA5_TALIS	41.860	43	21	1	31	73	351	389	0.30	34.7
NODE_39_length_239659_cov_14.8.g7488.t1_1	tr|A0A0U1LUY8|A0A0U1LUY8_TALIS	27.679	112	63	5	130	228	35	141	0.97	32.7
NODE_39_length_239659_cov_14.8.g7489.t1_1	tr|A0A225AAN0|A0A225AAN0_9EURO	94.297	263	11	3	1	259	1	263	6.49e-180	496
NODE_39_length_239659_cov_14.8.g7490.t1_1	tr|A0A225AFL3|A0A225AFL3_9EURO	81.084	904	90	7	1	826	1	901	0.0	1462
NODE_39_length_239659_cov_14.8.g7491.t1_1	tr|A0A7H8R3L1|A0A7H8R3L1_TALRU	86.472	547	74	0	2	548	13	559	0.0	1001
NODE_39_length_239659_cov_14.8.g7492.t1_1	tr|B8LYA0|B8LYA0_TALSN	78.132	878	178	9	1	870	1	872	0.0	1348
NODE_39_length_239659_cov_14.8.g7493.t1_1	tr|B8M3I8|B8M3I8_TALSN	84.675	385	50	2	358	733	1	385	0.0	666
NODE_39_length_239659_cov_14.8.g7494.t1_1	tr|A0A093V8S0|A0A093V8S0_TALMA	26.829	82	53	1	8	89	232	306	0.22	32.0
NODE_39_length_239659_cov_14.8.g7495.t1_1	tr|B8M3I9|B8M3I9_TALSN	86.806	288	38	0	1	288	1	288	0.0	507
NODE_39_length_239659_cov_14.8.g7496.t1_1	tr|B8M3J0|B8M3J0_TALSN	88.603	272	31	0	1	272	1	272	9.82e-165	469
NODE_39_length_239659_cov_14.8.g7497.t1_1	tr|A0A1Q5Q9M8|A0A1Q5Q9M8_9EURO	77.744	328	58	3	106	431	1	315	0.0	524
NODE_39_length_239659_cov_14.8.g7498.t1_1	tr|A0A1Q5Q9L3|A0A1Q5Q9L3_9EURO	87.179	39	5	0	1	39	1	39	9.78e-18	79.7
NODE_39_length_239659_cov_14.8.g7499.t1_1	tr|A0A1Q5Q9L3|A0A1Q5Q9L3_9EURO	91.882	271	22	0	2	272	53	323	0.0	510
NODE_39_length_239659_cov_14.8.g7500.t1_1	tr|A0A225AWQ1|A0A225AWQ1_9EURO	85.804	317	45	0	1	317	1	317	0.0	586
NODE_39_length_239659_cov_14.8.g7501.t1_1	tr|A0A225ASJ6|A0A225ASJ6_9EURO	86.098	410	49	1	4	413	3	404	0.0	703
NODE_39_length_239659_cov_14.8.g7502.t1_1	tr|A0A225AGA7|A0A225AGA7_9EURO	96.262	321	10	1	1	319	1	321	0.0	626
NODE_39_length_239659_cov_14.8.g7503.t1_1	tr|A0A225AB73|A0A225AB73_9EURO	87.520	617	61	4	1	605	1	613	0.0	928
NODE_39_length_239659_cov_14.8.g7504.t1_1	tr|A0AAD4Q426|A0AAD4Q426_9EURO	36.842	38	24	0	246	283	245	282	1.4	32.7
NODE_39_length_239659_cov_14.8.g7505.t1_1	tr|B8LY00|B8LY00_TALSN	66.829	205	63	2	42	244	1	202	1.72e-97	289
NODE_39_length_239659_cov_14.8.g7506.t1_1	tr|A0A225ACS1|A0A225ACS1_9EURO	91.519	507	42	1	1	506	1	507	0.0	840
NODE_40_length_235437_cov_14.5.g7508.t1_1	tr|A0A0B8N3F6|A0A0B8N3F6_TALPI	75.248	202	50	0	2	203	35	236	1.14e-108	325
NODE_40_length_235437_cov_14.5.g7509.t1_1	tr|A0A364KXQ5|A0A364KXQ5_TALAM	94.969	318	16	0	1	318	1	318	0.0	629
NODE_40_length_235437_cov_14.5.g7510.t1_1	tr|A0A364KXP6|A0A364KXP6_TALAM	96.882	1411	44	0	1	1411	1	1411	0.0	2859
NODE_40_length_235437_cov_14.5.g7511.t1_1	tr|A0A364L9W5|A0A364L9W5_TALAM	28.205	78	50	2	135	212	436	507	1.8	32.3
NODE_40_length_235437_cov_14.5.g7512.t1_1	tr|A0A0B8N5U5|A0A0B8N5U5_TALPI	28.070	399	200	10	11	335	76	461	6.33e-31	125
NODE_40_length_235437_cov_14.5.g7513.t1_1	tr|A0AAD4KI97|A0AAD4KI97_9EURO	76.861	497	111	3	1	496	18	511	0.0	796
NODE_40_length_235437_cov_14.5.g7514.t1_1	tr|A0AAD4KMB8|A0AAD4KMB8_9EURO	31.434	509	305	15	1	488	2	487	5.02e-70	233
NODE_40_length_235437_cov_14.5.g7515.t1_1	tr|A0A225AG11|A0A225AG11_9EURO	38.838	327	180	9	480	800	24	336	4.24e-61	214
NODE_40_length_235437_cov_14.5.g7516.t1_1	tr|A0AAD4KMB8|A0AAD4KMB8_9EURO	32.990	485	280	11	22	484	27	488	4.86e-88	280
NODE_40_length_235437_cov_14.5.g7517.t1_1	tr|A0A7H8R6B6|A0A7H8R6B6_TALRU	31.250	64	43	1	39	102	304	366	1.7	29.6
NODE_40_length_235437_cov_14.5.g7518.t1_1	tr|A0A0U1LUW6|A0A0U1LUW6_TALIS	68.776	237	73	1	1	237	1	236	1.03e-121	347
NODE_40_length_235437_cov_14.5.g7519.t1_1	tr|A0A225ALC9|A0A225ALC9_9EURO	84.783	276	39	1	1	273	1	276	2.03e-174	485
